,rank,artist_names,artist_individual,artist_id,artist_genre,track_name,release_date,album_num_tracks,album_cover,peak_rank,previous_rank,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,release_year
6766,45,"Rusherking, Tiago PZK",Rusherking,spotify:artist:3Apb2lGmGJaBmr0TTBJvIZ,trap argentino,NOW,2022-02-03,1,https://i.scdn.co/image/ab67616d0000b273c8446895b7ba43f80be57fab,8,32,0.77,0.444,3,0,-6.186,0.0484,0.261,0.0,0.138,0.591,85.005,192507.0,2022
3195,45,Duki,Duki,spotify:artist:1bAftSH8umNcGZ0uyV7LMg,trap triste,Perreo Bendito,2022-06-23,7,https://i.scdn.co/image/ab67616d0000b273be717528344bf288d34391ca,25,25,0.832,0.691,1,1,-5.774,0.0734,0.0285,5.9e-05,0.0703,0.739,96.996,159588.0,2022
34899,45,Drake,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,canadian pop,F*****g Fans,2021-09-03,21,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,45,-1,0.783,0.416,4,0,-9.84,0.135,0.213,0.0,0.103,0.165,87.073,245131.0,2021
29923,45,Drake,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,toronto rap,Currents,2022-06-16,14,https://i.scdn.co/image/ab67616d0000b27322dfcfcc0742f339986d20cb,45,-1,0.883,0.283,0,1,-12.653,0.113,0.104,0.00167,0.0935,0.416,122.013,157390.0,2022
29503,45,Cardi B,Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB,pop,Up,2021-02-04,2,https://i.scdn.co/image/ab67616d0000b273199f2f07a9be49f2c930299a,10,44,0.868,0.795,11,1,-6.044,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945.0,2021
30209,45,Taylor Swift,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,pop,Message In A Bottle (Taylor's Version) (From The Vault),2021-11-12,30,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,45,-1,0.622,0.791,7,1,-6.106,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,225960.0,2021
40016,44,"Lil Tjay, 6LACK",Lil Tjay,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR,nyc rap,Calling My Phone,2021-04-02,21,https://i.scdn.co/image/ab67616d0000b2735af0305457ff290e06dcc4c2,3,47,0.907,0.393,4,0,-7.636,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458.0,2021
34477,44,J. Cole,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,hip hop,t h e . c l i m b . b a c k,2021-05-14,12,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,44,-1,0.618,0.632,11,1,-6.973,0.346,0.0526,0.0,0.353,0.319,81.446,306257.0,2021
284,44,Måneskin,Måneskin,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,indie rock italiano,Beggin',2017-12-08,7,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045,44,171,0.714,0.8,11,0,-4.808,0.0504,0.127,0.0,0.359,0.589,134.002,211560.0,2017
30889,44,Adele,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,british soul,Love Is A Game,2021-11-19,12,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,44,-1,0.269,0.591,10,0,-5.79,0.0416,0.453,0.000695,0.0702,0.228,183.793,403044.0,2021
29922,44,Drake,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,canadian pop,Flight's Booked,2022-06-16,14,https://i.scdn.co/image/ab67616d0000b27322dfcfcc0742f339986d20cb,44,-1,0.593,0.41,3,0,-13.097,0.0531,0.886,0.0993,0.115,0.201,122.584,254407.0,2022
40316,44,"KSI, Lil Wayne",KSI,spotify:artist:1nzgtKYFckznkcVMR3Gg4z,uk hip hop,Lose,2021-08-06,1,https://i.scdn.co/image/ab67616d0000b273d9a5dfd24ef123b18c086aa6,44,-1,0.682,0.721,0,0,-4.633,0.0284,0.0341,0.0,0.381,0.248,101.067,205653.0,2021
7372,44,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",Nio Garcia,spotify:artist:5hdhHgpxyniooUiQVaPxQ0,latin hip hop,Travesuras - Remix,2021-03-11,1,https://i.scdn.co/image/ab67616d0000b273cc8f0a311223df53274d69a2,44,53,0.739,0.788,1,1,-5.198,0.0731,0.0513,0.0,0.282,0.473,175.996,324426.0,2021
6764,44,"Emilia, Duki",Emilia,spotify:artist:0AqlFI0tz2DsEoJlKSIiT9,pop argentino,como si no importara,2021-07-13,1,https://i.scdn.co/image/ab67616d0000b27331d05f762a61695f80d34066,2,41,0.843,0.534,1,0,-6.658,0.142,0.467,0.0,0.0984,0.528,94.984,173053.0,2021
30340,43,Jessica Darrow,Jessica Darrow,spotify:artist:4vdAAzZBUKbsrvHi6UR7B7,0,"Surface Pressure - From ""Encanto""/Soundtrack Version",2022-01-27,22,https://i.scdn.co/image/ab67616d0000b273a72bd0ca7e881596838adce0,21,27,0.65,0.584,2,1,-8.286,0.307,0.0174,1.54e-06,0.042,0.37,180.088,202227.0,2022
40013,43,"J. Cole, 21 Savage, Morray",J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,north carolina hip hop,m y . l i f e (with 21 Savage & Morray),2021-05-14,12,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,11,31,0.597,0.587,7,0,-7.026,0.137,0.0622,0.0,0.214,0.0753,140.021,218802.0,2021
188,43,Maluma,Maluma,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,latin,Hawái,2020-08-21,22,https://i.scdn.co/image/ab67616d0000b27387d15f78ec75621d40028baf,1,37,0.783,0.727,6,0,-3.454,0.389,0.185,2.46e-05,0.0626,0.558,180.067,199112.0,2020
6761,43,"LIT killah, De La Ghetto, L-Gante",LIT killah,spotify:artist:1vqR17Iv8VFdzure1TAXEq,trap triste,KU',2022-04-07,1,https://i.scdn.co/image/ab67616d0000b273340ebb30be6616dddca694a8,43,-1,0.7,0.596,2,1,-4.943,0.108,0.024,0.0,0.114,0.67,171.938,230545.0,2022
31852,43,The Weeknd,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,Take My Breath,2022-01-06,16,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,43,-1,0.698,0.769,8,1,-7.154,0.0368,0.0128,0.00166,0.238,0.354,121.02,339023.0,2022
543,43,Trueno,Trueno,spotify:artist:2x7PC78TmgqpEIjaGAZ0Oz,argentine hip hop,SOLO POR VOS,2021-07-15,1,https://i.scdn.co/image/ab67616d0000b2739e26c509a3f9113922083b4b,25,38,0.697,0.525,10,0,-8.149,0.139,0.748,5.5e-05,0.103,0.63,86.94,199826.0,2021
7369,42,"Wisin, Myke Towers, Los Legendarios",Wisin,spotify:artist:3E6xrwgnVfYCrCs0ePERDz,latin hip hop,Mi Nin~a,2020-09-23,1,https://i.scdn.co/image/ab67616d0000b27300690a8308104ec86eee3dbb,22,41,0.823,0.821,8,0,-3.402,0.166,0.31,4.28e-06,0.143,0.791,99.999,213314.0,2020
6759,42,"TINI, Maria Becerra",TINI,spotify:artist:7vXDAI8JwjW531ouMGbfcp,pop argentino,Miénteme,2021-04-29,1,https://i.scdn.co/image/ab67616d0000b273610c6b200ecf596166c50d90,1,39,0.85,0.541,2,1,-4.522,0.0674,0.161,5.01e-06,0.286,0.916,92.003,165275.0,2021
30339,42,Jaymes Young,Jaymes Young,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,pop,Infinity,2017-06-23,12,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,42,51,0.671,0.673,11,0,-6.941,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720.0,2017
19,41,Tiago PZK,Tiago PZK,spotify:artist:5Y3MV9DZ0d87NnVm56qSY1,trap argentino,Hablando De Love,2022-03-17,1,https://i.scdn.co/image/ab67616d0000b273b0a748f7a623a17ccab4e311,29,34,0.658,0.892,7,0,-4.646,0.146,0.459,0.0,0.101,0.413,91.032,156090.0,2022
9182,41,"Morat, Duki",Morat,spotify:artist:5C4PDR4LnhZTbVnKWXuDKD,latin,París,2022-05-20,1,https://i.scdn.co/image/ab67616d0000b27358032fedceb654907568bbd5,26,38,0.582,0.804,11,1,-4.155,0.0389,0.0493,0.0,0.0624,0.732,138.014,182188.0,2022
35851,41,Kendrick Lamar,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,rap,Rich - Interlude,2022-05-13,18,https://i.scdn.co/image/ab67616d0000b273f30764d5fa1e439ad6a7742f,41,-1,0.481,0.406,7,1,-11.52,0.0775,0.864,0.000315,0.0869,0.741,91.589,103319.0,2022
282,41,Sech,Sech,spotify:artist:77ziqFxp5gaInVrF2lj4ht,reggaeton,Sal y Perrea,2021-04-15,11,https://i.scdn.co/image/ab67616d0000b273fe23dd528684203b1b2eb754,28,38,0.786,0.899,10,1,-0.515,0.127,0.192,0.000189,0.299,0.813,90.025,216510.0,2021
7367,41,"L-Gante, DT.Bilardo",L-Gante,spotify:artist:4YYxffPVDFe9XoqqbRW6Bq,cumbia 420,Malianteo 420,2020-12-05,1,https://i.scdn.co/image/ab67616d0000b273d4db3a46bc9751c72578c0e6,37,39,0.72,0.655,11,0,-6.773,0.291,0.153,0.0,0.314,0.759,169.867,195529.0,2020
29501,41,Fleetwood Mac,Fleetwood Mac,spotify:artist:08GQAI4eElDnROBrJRGE0X,rock,Dreams - 2004 Remaster,1977-02-04,58,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,7,46,0.828,0.492,0,1,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800.0,1977
40011,40,"Joel Corry, MNEK",Joel Corry,spotify:artist:6DgP9otnZw5z6daOntINxp,tropical house,Head & Heart (feat. MNEK),2020-07-03,1,https://i.scdn.co/image/ab67616d0000b27391e93c59bacfe819db9601eb,3,43,0.734,0.874,8,1,-3.158,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0,2020
7672,40,"Natti Natasha, Becky G",Natti Natasha,spotify:artist:1GDbiv3spRmZ1XdM1jQbT7,latin,Ram Pam Pam,2021-04-20,1,https://i.scdn.co/image/ab67616d0000b2734471db1db53e3124151f280b,40,41,0.908,0.813,5,0,-2.749,0.0777,0.305,0.0,0.278,0.924,97.018,200785.0,2021
187,40,Daddy Yankee,Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,reggaeton,PROBLEMA,2021-02-26,1,https://i.scdn.co/image/ab67616d0000b2733267bde66a6609c66a246040,33,33,0.773,0.8,10,0,-3.17,0.0987,0.0613,0.00403,0.0327,0.842,89.988,184507.0,2021
18,40,Ke Personajes,Ke Personajes,spotify:artist:06Q5VlSAku57lFzyME3HrM,0,Si No Te Tengo / Ángel / Aquello Que Pasó,2021-08-17,1,https://i.scdn.co/image/ab67616d0000b27361d8f01f54a346681218e81f,29,37,0.419,0.711,11,0,-4.083,0.0488,0.0513,0.0,0.243,0.529,82.18,428439.0,2021
30206,40,Taylor Swift,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,pop,Treacherous (Taylor's Version),2021-11-12,30,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,40,-1,0.645,0.593,2,1,-6.506,0.0288,0.0344,0.000127,0.13,0.299,109.984,242720.0,2021
9175,40,"EL NOBA, Callejero Fino, Juanka, L-Gante, Kaleb Di Masi, DT.Bilardo, DINERO EN EL BEAT",EL NOBA,spotify:artist:5MVcNHzaXuOnZSrOav2Kav,cumbia 420,Tamo Chelo - Remix,2022-06-02,1,https://i.scdn.co/image/ab67616d0000b273a96acdc76231c5ad68634e77,40,122,0.874,0.736,11,0,-3.645,0.255,0.122,0.0,0.201,0.672,87.961,338438.0,2022
29918,40,Elley Duhé,Elley Duhé,spotify:artist:67MNhiAICFY6Pwc2YxCO0K,pop,MIDDLE OF THE NIGHT,2020-01-10,1,https://i.scdn.co/image/ab67616d0000b27353a2e11c1bde700722fecd2e,17,29,0.41,0.611,4,0,-8.271,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448.0,2020
30885,39,Adele,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,british soul,Woman Like Me,2021-11-19,12,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,39,-1,0.594,0.37,4,0,-10.561,0.173,0.749,3.2e-05,0.132,0.329,145.601,300248.0,2021
37092,39,Kanye West,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,chicago rap,Donda,2021-08-29,27,https://i.scdn.co/image/ab67616d0000b2736ba1cffc9b2c5469503430b3,39,-1,0.534,0.491,10,1,-7.945,0.0545,0.849,0.0,0.192,0.428,105.989,128313.0,2021
9173,39,"Bad Bunny, Jhay Cortez",Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,Tarot,2022-05-06,23,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,17,45,0.795,0.684,11,0,-3.971,0.0419,0.0225,0.0,0.658,0.419,114.011,237895.0,2022
10003,39,"CKay, Dj Yo!, AX'EL",CKay,spotify:artist:048LktY5zMnakWq7PTtFrz,afro r&b,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,2021-09-09,1,https://i.scdn.co/image/ab67616d0000b27339bb326b58346f99b8692745,36,36,0.579,0.596,8,1,-4.823,0.0561,0.436,0.0938,0.0549,0.443,119.9,188369.0,2021
17518,39,"Zion & Lennox, Maria Becerra",Zion & Lennox,spotify:artist:21451j1KhjAiaYKflxBjr1,trap latino,Berlin,2022-06-30,1,https://i.scdn.co/image/ab67616d0000b27376117376ce82e23c544b2d49,39,-1,0.796,0.766,1,1,-4.237,0.0422,0.18,1.53e-06,0.164,0.846,121.008,246062.0,2022
30338,39,Labrinth,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,pop,Mount Everest,2019-11-22,15,https://i.scdn.co/image/ab67616d0000b273e4c03429788f0aff263a5fc6,39,39,0.494,0.428,0,0,-7.239,0.205,0.236,0.0698,0.0816,0.44,87.724,157497.0,2019
17,39,Sebastian Yatra,Sebastian Yatra,spotify:artist:07YUOmWljBTXwIseAUd9TW,latin,Tacones Rojos,2022-01-28,17,https://i.scdn.co/image/ab67616d0000b2739f6800546cfaaacb3fa4b145,21,38,0.746,0.844,11,0,-3.499,0.0359,0.062,0.0,0.149,0.934,123.014,189333.0,2022
186,39,CNCO,CNCO,spotify:artist:0eecdvMrqBftK0M1VKhaF4,reggaeton,Tan Enamorados,2021-02-05,13,https://i.scdn.co/image/ab67616d0000b2737c71109dc74109e57124cb6c,38,38,0.656,0.705,5,0,-4.262,0.0908,0.166,0.0,0.202,0.53,172.003,176298.0,2021
30205,39,Tai Verdes,Tai Verdes,spotify:artist:2kCO8LXN1usaOPL3iEE28I,modern indie pop,A-O-K,2021-05-20,13,https://i.scdn.co/image/ab67616d0000b2737bee23b5177b81131d7d98e9,20,25,0.731,0.626,11,1,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488,173640.0,2021
40007,38,"J. Cole, Lil Baby",J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,hip hop,p r i d e . i s . t h e . d e v i l (with Lil Baby),2021-05-14,12,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,13,30,0.861,0.656,4,0,-7.867,0.425,0.104,0.0,0.0986,0.331,88.967,218210.0,2021
29916,38,WILLOW,WILLOW,spotify:artist:3rWZHrfrsPBxVy692yAIxF,dance pop,Wait a Minute!,2015-01-11,15,https://i.scdn.co/image/ab67616d0000b2736ee651e65c3766d80e7fcab7,17,23,0.764,0.705,3,0,-5.279,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520.0,2015
16,38,Trueno,Trueno,spotify:artist:2x7PC78TmgqpEIjaGAZ0Oz,argentine hip hop,DANCE CRIP,2021-11-17,1,https://i.scdn.co/image/ab67616d0000b27369ef026d3963eebdcef570a1,3,36,0.857,0.766,0,1,-3.699,0.0978,0.108,0.0,0.0817,0.864,106.024,165019.0,2021
7365,38,"Nicki Nicole, Lunay",Nicki Nicole,spotify:artist:2UZIAOlrnyZmyzt1nuXr9y,argentine hip hop,No Toque Mi Naik,2021-03-24,1,https://i.scdn.co/image/ab67616d0000b2738e70446f332f496cd733830d,38,54,0.763,0.784,2,1,-3.131,0.203,0.284,4.5e-06,0.145,0.609,95.045,143925.0,2021
15,37,Salastkbron,Salastkbron,spotify:artist:3WMlRpW5JWuDI95TcEWt3r,pop argentino,TURROMANTIKO,2022-01-12,1,https://i.scdn.co/image/ab67616d0000b273d334f2565a5b3b246c1f05e1,28,33,0.795,0.58,7,1,-6.443,0.132,0.338,0.0,0.163,0.657,90.099,131000.0,2022
34473,37,J. Cole,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,rap,p u n c h i n ‘ . t h e . c l o c k,2021-05-14,12,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,37,-1,0.769,0.74,11,0,-6.579,0.378,0.197,0.0,0.171,0.692,94.104,112579.0,2021
7360,37,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",Milly,spotify:artist:7kXCcNRLEnblbTAppPraBp,reggaeton,No Te Enamores - Remix,2020-11-20,1,https://i.scdn.co/image/ab67616d0000b273dbce84de6903c77101781f12,25,34,0.824,0.837,5,1,-4.603,0.107,0.573,1.66e-05,0.271,0.58,100.021,289933.0,2020
43558,37,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign","Tyler, The Creator",spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,hip hop,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),2021-06-25,16,https://i.scdn.co/image/ab67616d0000b273696b4e67423edd64784bfbb4,20,20,0.493,0.653,0,0,-5.666,0.0466,0.269,0.0,0.511,0.852,142.347,121573.0,2021
30203,37,Polo G,Polo G,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,chicago rap,Bad Man (Smooth Criminal),2021-11-12,1,https://i.scdn.co/image/ab67616d0000b273ed983355ba728e35a5108062,37,-1,0.882,0.662,0,1,-6.382,0.242,0.0124,0.0,0.106,0.57,120.034,106000.0,2021
41308,36,"Post Malone, The Kid LAROI",Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,dfw rap,Wasting Angels (with The Kid LAROI),2022-06-03,14,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,36,-1,0.583,0.43,9,1,-7.748,0.0353,0.801,0.0,0.0867,0.367,84.967,243158.0,2022
33351,36,Wham!,Wham!,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,soft rock,Last Christmas,1984-11-29,3,https://i.scdn.co/image/ab67616d0000b273f2d2adaa21ad616df6241e7d,2,-1,0.735,0.478,2,1,-12.472,0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960.0,1984
29915,36,Latto,Latto,spotify:artist:3MdXrJWsbVzdn6fe5JYkSQ,trap queen,Big Energy,2022-03-25,13,https://i.scdn.co/image/ab67616d0000b273326f80324c992d1eb403bf1c,24,26,0.937,0.793,11,0,-4.431,0.115,0.0453,0.0,0.341,0.794,106.022,172540.0,2022
541,36,Rusherking,Rusherking,spotify:artist:3Apb2lGmGJaBmr0TTBJvIZ,trap argentino,Loba,2021-06-23,1,https://i.scdn.co/image/ab67616d0000b273cc84ed5879f4e217bb870748,19,29,0.876,0.617,10,0,-5.47,0.0721,0.145,0.0,0.0878,0.83,81.973,158049.0,2021
6757,36,"Daddy Yankee, Bad Bunny",Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,latin hip hop,X ÚLTIMA VEZ,2022-03-25,19,https://i.scdn.co/image/ab67616d0000b27342b84b2b0aa47bc162b29522,36,48,0.812,0.855,7,1,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477.0,2022
30202,36,Taylor Swift,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,pop,We Are Never Ever Getting Back Together (Taylor's Version),2021-11-12,30,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,36,-1,0.567,0.686,7,1,-6.139,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,193147.0,2021
7356,36,"L-Gante, DT.Bilardo, Omar Varela, Dillom",L-Gante,spotify:artist:4YYxffPVDFe9XoqqbRW6Bq,cumbia 420,Tinty Nasty,2021-03-09,1,https://i.scdn.co/image/ab67616d0000b2736d7810eca9e7666327d36e50,36,43,0.793,0.487,1,1,-10.167,0.473,0.334,0.0,0.0927,0.554,169.973,187059.0,2021
14,35,Salastkbron,Salastkbron,spotify:artist:3WMlRpW5JWuDI95TcEWt3r,pop argentino,TITAN,2021-10-14,1,https://i.scdn.co/image/ab67616d0000b273a95aa3aaa76f83d4427625ee,2,29,0.725,0.49,5,0,-9.487,0.187,0.341,0.0,0.0978,0.96,180.042,122137.0,2021
40005,35,"Majestic, Boney M.",Majestic,spotify:artist:6QMABvTzixnxzsLYyhqRxI,pop dance,Rasputin,2021-02-26,1,https://i.scdn.co/image/ab67616d0000b273f05cf0af79d057704dc994f4,35,40,0.758,0.913,6,0,-2.926,0.113,0.00364,6.92e-05,0.193,0.658,128.04,186210.0,2021
30476,35,ROSÉ,ROSÉ,spotify:artist:3eVa5w3URK5duf6eyVDbu9,k-pop,On The Ground,2021-03-12,2,https://i.scdn.co/image/ab67616d0000b273fdec91537c467efa0cd75e2f,35,-1,0.311,0.607,1,1,-6.578,0.11,0.0174,0.0,0.131,0.286,188.7,168086.0,2021
7354,35,"Nio Garcia, Flow La Movie",Nio Garcia,spotify:artist:5hdhHgpxyniooUiQVaPxQ0,latin hip hop,AM,2021-01-28,1,https://i.scdn.co/image/ab67616d0000b2735b2e8f5aaaa06fe5bc60765e,35,72,0.83,0.517,6,0,-6.416,0.333,0.399,8.95e-05,0.0916,0.616,171.959,182496.0,2021
30883,35,Adele,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,pop soul,All Night Parking (with Erroll Garner) Interlude,2021-11-19,12,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,35,-1,0.734,0.497,8,1,-9.666,0.166,0.67,2.35e-05,0.194,0.307,127.989,161829.0,2021
35038,35,Ariana Grande,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,pop,test drive,2021-02-19,19,https://i.scdn.co/image/ab67616d0000b2739508fb7ca2eedc0d98b9139f,35,-1,0.698,0.708,9,0,-4.943,0.0454,0.0251,0.0,0.124,0.322,115.036,122174.0,2021
7665,35,"Damas Gratis, L-Gante, Marita",Damas Gratis,spotify:artist:3YeBTR1Q1rUxKguz4jP6UV,cumbia villera,Perrito Malvado,2021-04-20,1,https://i.scdn.co/image/ab67616d0000b2734c6790fb6f7fbad9808bb85c,14,34,0.613,0.704,4,0,-7.626,0.0713,0.14,0.0,0.727,0.587,84.926,280895.0,2021
7352,34,"Nicky Jam, Myke Towers",Nicky Jam,spotify:artist:1SupJlEpv7RS2tPNRaHViT,reggaeton,Polvo,2020-11-20,1,https://i.scdn.co/image/ab67616d0000b273acdb516fd1cff5b73bde9b1d,21,32,0.763,0.621,11,0,-6.169,0.066,0.0105,2.94e-06,0.106,0.582,82.042,211130.0,2020
6755,34,"Reik, Maria Becerra",Reik,spotify:artist:0vR2qb8m9WHeZ5ByCbimq2,latin pop,Los Tragos,2021-11-25,1,https://i.scdn.co/image/ab67616d0000b2737ecbfe40d8661cfd34c238c8,30,30,0.557,0.7,7,1,-5.024,0.0638,0.115,1.11e-06,0.161,0.681,93.9,171001.0,2021
40296,34,"Bruno Mars, Anderson .Paak, Silk Sonic",Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,pop,Skate,2021-07-30,2,https://i.scdn.co/image/ab67616d0000b2736adcabaab172f5b8a3f085cb,28,28,0.708,0.598,5,1,-8.365,0.0291,0.037,0.0,0.17,0.698,112.027,203123.0,2021
40432,34,"SUPER-Hi, Neeka",SUPER-Hi,spotify:artist:2lJ6K4PTrrweXhRiqh1CZE,0,Following the Sun,2021-08-20,10,https://i.scdn.co/image/ab67616d0000b2737104c0424ebe84e339759f21,16,34,0.734,0.828,6,0,-4.433,0.033,0.398,0.0225,0.136,0.717,127.023,205000.0,2021
40161,34,"WILLOW, Travis Barker",WILLOW,spotify:artist:3rWZHrfrsPBxVy692yAIxF,post-teen pop,t r a n s p a r e n t s o u l feat. Travis Barker,2021-04-27,1,https://i.scdn.co/image/ab67616d0000b273e76af696460a8b3aa26bf623,34,52,0.39,0.83,11,0,-5.201,0.0563,0.0021,0.0,0.156,0.191,90.021,168030.0,2021
7349,33,"Ozuna, J Balvin, Chencho Corleone",Ozuna,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,puerto rican pop,Una Locura,2020-09-04,20,https://i.scdn.co/image/ab67616d0000b273b1717c201d31ad8e43dedc55,11,30,0.714,0.761,5,0,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,2020
40430,33,"Sleepy Hallow, 347aidan",Sleepy Hallow,spotify:artist:6EPlBSH2RSiettczlz7ihV,nyc rap,Die Young (feat. 347aidan),2022-05-25,1,https://i.scdn.co/image/ab67616d0000b273e44e304f52a82a3463ce5761,25,27,0.808,0.582,11,1,-6.26,0.338,0.827,0.0,0.111,0.675,77.471,148817.0,2022
6753,33,"Emilia, Rusherking",Emilia,spotify:artist:0AqlFI0tz2DsEoJlKSIiT9,pop argentino,De Enero a Diciembre,2021-12-15,1,https://i.scdn.co/image/ab67616d0000b273a9bf7768ec0da0717efc40af,13,28,0.85,0.442,7,1,-5.779,0.061,0.304,0.0,0.111,0.574,94.946,164289.0,2021
7660,33,"Bizarrap, Snow Tha Product",Bizarrap,spotify:artist:716NhGYqD1jl2wI1Qkgq36,pop venezolano,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",2021-04-28,1,https://i.scdn.co/image/ab67616d0000b2730427a473bc9cec1a1df4d14b,5,25,0.83,0.748,1,1,-5.362,0.162,0.354,0.0,0.0992,0.523,133.028,177443.0,2021
40690,32,"Taylor Swift, Phoebe Bridgers",Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,pop,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),2021-11-12,30,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,32,-1,0.606,0.377,0,1,-9.455,0.0275,0.817,0.0,0.154,0.446,101.96,258813.0,2021
40859,32,"Gunna, Future, Young Thug",Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,trap,pushin P (feat. Young Thug),2022-01-13,20,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a,16,24,0.773,0.422,1,0,-4.572,0.187,0.00783,0.00693,0.129,0.488,77.502,136267.0,2022
34470,32,J. Cole,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,a p p l y i n g . p r e s s u r e,2021-05-14,12,https://i.scdn.co/image/ab67616d0000b27310e6745bb2f179dd3616b85f,32,-1,0.699,0.759,1,1,-5.302,0.311,0.0814,0.0,0.312,0.404,83.092,177337.0,2021
13,32,C. Tangana,C. Tangana,spotify:artist:5TYxZTjIPqKM8K8NuP9woO,urbano espanol,Demasiadas Mujeres,2021-02-26,14,https://i.scdn.co/image/ab67616d0000b273a408c78e231f716383a58eb3,31,31,0.658,0.453,9,0,-7.378,0.39,0.131,0.0002,0.0848,0.358,126.043,153960.0,2021
